Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],GDP (constant 2010 US$) [NY.GDP.MKTP.KD],Imports of goods and services (constant 2010 US$) [NE.IMP.GNFS.KD],Exports of goods and services (current US$) [NE.EXP.GNFS.CD],Average precipitation in depth (mm per year) [AG.LND.PRCP.MM]
2001,YR2001,Bulgaria,BGR,8009142,-1.990632204,33798124235,13106070156,4947390946,..
2001,YR2001,Burkina Faso,BFA,11944587,2.858868603,6057314713,1188668383,288539798.4,..
2001,YR2001,Burundi,BDI,6525545,2.273335218,1492133657,127847485,45410971.28,..
2001,YR2001,Cabo Verde,CPV,435709,1.741223785,969632085,..,167834263,..
2001,YR2001,Cambodia,KHM,12405408,2.03722363,5631670884,2186976009,2093243559,..
2001,YR2001,Cameroon,CMR,15928910,2.639640035,18564848458,5546135188,2679888438,..
2001,YR2001,Canada,CAN,31020902,1.086350966,1.22411E+12,3.62282E+11,3.10668E+11,..
2001,YR2001,Cayman Islands,CYM,43935,3.785326342,..,..,..,..
2001,YR2001,Central African Republic,CAF,3722018,2.216501186,1608135607,..,159877005.1,..
2001,YR2001,Chad,TCD,8678051,3.785852882,4312724534,..,250908652.5,..
2001,YR2001,Channel Islands,CHI,149097,0.439605467,..,..,..,..
2001,YR2001,Chile,CHL,15516113,1.126185835,1.49298E+11,30253697675,22996523020,..
2001,YR2001,China,CHN,1271850000,0.726380638,2.41825E+12,..,2.7206E+11,..
2001,YR2001,Colombia,COL,40255956,1.567244404,1.95949E+11,24959046396,15111975249,..
2001,YR2001,Comoros,COM,555888,2.464237891,719324755.2,210334247.3,33446307.77,..
2001,YR2001,"Congo, Dem. Rep.",COD,48428545,2.769272496,13373160544,1873156998,891666666.7,..
2001,YR2001,"Congo, Rep.",COG,3217933,2.853372225,8501114470,3785829162,2165209435,..
2001,YR2001,Costa Rica,CRI,4034074,1.79339476,25311055389,8598140467,6471720165,..
2001,YR2001,Cote d'Ivoire,CIV,16853026,2.392101929,22349262370,..,4559364400,..
2001,YR2001,Croatia,HRV,4299642,-3.847670727,48059002802,16825875478,8631397032,..
2001,YR2001,Cuba,CUB,11164667,0.343070038,39962758543,5229599268,4193000000,..
2001,YR2001,Curacao,CUW,129047,-3.661779858,..,..,..,..
2001,YR2001,Cyprus,CYP,960276,1.784697862,19253293119,11513898979,7092287796,..
2001,YR2001,Czech Republic,CZE,10216605,-0.375719704,1.57335E+11,60708358422,33128639673,..
2001,YR2001,Denmark,DNK,5358783,0.358315679,3.00676E+11,99801416428,75069907723,..
2001,YR2001,Djibouti,DJI,733015,2.127615157,..,..,..,..
2001,YR2001,Dominica,DMA,69661,0.015792005,388319981.3,..,121248518.5,..
2001,YR2001,Dominican Republic,DOM,8598601,1.491305689,35165693165,13927368436,8164561740,..
2001,YR2001,Ecuador,ECU,12914667,1.824913249,48325007475,11188976895,5682217000,..
2001,YR2001,"Egypt, Arab Rep.",EGY,70152661,1.901136361,1.41235E+11,24484003270,16900269542,..
2001,YR2001,El Salvador,SLV,5927006,0.661368332,15833070782,7823633887,3071774700,..
2001,YR2001,Equatorial Guinea,GNQ,631666,4.11821521,5509853831,..,..,..
2001,YR2001,Eritrea,ERI,2374722,3.527409475,1583579321,1035232958,81308766.97,..
2001,YR2001,Estonia,EST,1388115,-0.636963124,14897630321,7112804793,3831095694,..
2001,YR2001,Eswatini,SWZ,1013609,0.809694554,3167826039,2149016887,1141012626,..
2001,YR2001,Ethiopia,ETH,68159423,2.879434156,14160304516,..,..,..
2001,YR2001,Faroe Islands,FRO,46997,0.559042125,..,..,569880328.7,..
2001,YR2001,Fiji,FJI,813925,0.35927718,2743044173,..,1007247650,..
2001,YR2001,Finland,FIN,5188008,0.227687342,2.14594E+11,64868544562,51463087248,..
2001,YR2001,France,FRA,61357430,0.727786405,2.37981E+12,5.72179E+11,3.8907E+11,..
2001,YR2001,French Polynesia,PYF,244931,1.748335882,..,..,..,..
2001,YR2001,Gabon,GAB,1258003,2.384559664,12759485289,2319102137,2726388955,..
2001,YR2001,"Gambia, The",GMB,1360074,3.164904077,1160866126,..,149998087.6,..
2001,YR2001,Georgia,GEO,4014373,-1.551238397,6980203397,..,787530921.4,..
2001,YR2001,Germany,DEU,82349925,0.168225361,3.17109E+12,8.75569E+11,6.19095E+11,..
2001,YR2001,Ghana,GHA,19756928,2.449526332,19103716042,..,2404094095,..
2001,YR2001,Gibraltar,GIB,31602,1.675241399,..,..,..,..
2001,YR2001,Greece,GRC,10862132,0.519884464,2.61901E+11,82582472686,31036298881,..
2001,YR2001,Greenland,GRL,56350,0.266548359,1832206718,..,..,..
2001,YR2001,Grenada,GRD,103249,0.403723338,633194600.9,..,197133111.1,..
2001,YR2001,Guam,GUM,156401,0.687777388,..,..,..,..
2001,YR2001,Guatemala,GTM,11871565,2.4024009,30458996624,12767634630,5275584493,..
2001,YR2001,Guinea,GIN,8417081,2.117416133,5234797978,..,808614959.8,..
2001,YR2001,Guinea-Bissau,GNB,1227106,2.125341539,675615129.9,..,83214529.48,..
2001,YR2001,Guyana,GUY,745206,-0.2022896,2772589374,..,661420532,..
2001,YR2001,Haiti,HTI,8608819,1.69881887,9703874561,2527181601,431369397.1,..
2001,YR2001,Honduras,HND,6751912,2.662582556,10857538040,7303743526,3931303629,..
2001,YR2001,"Hong Kong SAR, China",HKG,6714300,0.736962668,1.54261E+11,2.25945E+11,2.07976E+11,..
2001,YR2001,Hungary,HUN,10187576,-0.229379183,1.11372E+11,50800691968,34871552860,..
2001,YR2001,Iceland,ISL,284968,1.329295255,10946230529,5289308226,3040593608,..
2001,YR2001,India,IND,1075000085,1.728767638,9.15488E+11,1.17476E+11,60963525504,..
2001,YR2001,Indonesia,IDN,214427417,1.368094549,4.69934E+11,89727060787,62625875834,..
2001,YR2001,"Iran, Islamic Rep.",IRN,66449112,1.250400578,3.18524E+11,53032478560,24491811634,..
2001,YR2001,Iraq,IRQ,24208180,2.979294266,1.03898E+11,..,..,..
2001,YR2001,Ireland,IRL,3866243,1.59215149,1.7667E+11,1.4169E+11,1.04035E+11,..
2001,YR2001,Isle of Man,IMN,77703,0.985497229,3681685807,..,..,..
2001,YR2001,Israel,ISR,6439000,2.357117299,1.74672E+11,57975648966,40928026250,..
2001,YR2001,Italy,ITA,56974100,0.056167601,2.10903E+12,4.92544E+11,2.99327E+11,..
2001,YR2001,Jamaica,JAM,2674702,0.750594162,12533420883,..,3270023893,..
2001,YR2001,Japan,JPN,127149000,0.240952588,5.37067E+12,6.41357E+11,4.40214E+11,..
2001,YR2001,Jordan,JOR,5217336,1.834569219,15566511264,12469693787,3781805360,..
2001,YR2001,Kazakhstan,KAZ,14858335,-0.170069526,75876081176,33089480076,10166983108,..
2001,YR2001,Kenya,KEN,32848564,2.728033491,27188928219,6790660862,2977896210,..
2001,YR2001,Kiribati,KIR,85849,1.706993194,143231159.8,..,9891745.112,..
2001,YR2001,"Korea, Dem. People’s Rep.",PRK,23132980,0.885354906,..,..,..,..
2001,YR2001,"Korea, Rep.",KOR,47370164,0.767241775,7.59757E+11,2.33603E+11,1.74088E+11,..
2001,YR2001,Kosovo,XKX,1701154,0.067859323,3995618022,..,..,..
2001,YR2001,Kuwait,KWT,2103282,2.80410475,73921144452,..,17900228236,..
2001,YR2001,Kyrgyz Republic,KGZ,4945100,0.948856614,3375644150,1756774834,560092477,..
2001,YR2001,Lao PDR,LAO,5409582,1.600327521,3788213052,1148319923,492970000,..
2001,YR2001,Latvia,LVA,2337170,-1.291486944,17532412592,8242887527,3177773674,..
2001,YR2001,Lebanon,LBN,3991001,3.784653409,22811343688,13195297713,2754228856,..
2001,YR2001,Lesotho,LSO,2035740,0.144326841,1704948219,1311352941,..,..
2001,YR2001,Liberia,LBR,2953927,3.635837846,1800941881,896808935.3,307796500,..
2001,YR2001,Libya,LBY,5443248,1.580551402,47179698570,..,9053049083,..
2001,YR2001,Liechtenstein,LIE,33552,1.102864211,..,..,..,..
2001,YR2001,Lithuania,LTU,3470818,-0.824008723,25851233310,11235950412,5396323694,..
2001,YR2001,Luxembourg,LUX,441525,1.190456345,41810360200,47555796169,31363940045,..
2001,YR2001,"Macao SAR, China",MAC,437938,2.346362782,9918467700,4740594582,6258293396,..
2001,YR2001,Madagascar,MDG,16260932,3.085857705,8195865456,2114165382,1091486945,..
2001,YR2001,Malawi,MWI,11432000,2.508833906,4158449146,..,480470201.8,..
2001,YR2001,Malaysia,MYS,23709119,2.195503714,1.63364E+11,1.05821E+11,1.02436E+11,..
2001,YR2001,Maldives,MDV,286306,2.442388032,1555958505,..,..,..
2001,YR2001,Mali,MLI,11271600,2.927154179,7009988743,2134760420,911806458.7,..
2001,YR2001,Malta,MLT,393028,0.751106498,7026826922,7545821941,4441806872,..
2001,YR2001,Marshall Islands,MHL,51422,1.309536698,146190013.6,..,31151900,..
2001,YR2001,Mauritania,MRT,2702400,2.707315439,3845100478,1045056480,445892461.3,..
2001,YR2001,Mauritius,MUS,1196287,0.790047581,6946488513,5109046967,3136669951,..
2001,YR2001,Mexico,MEX,100298153,1.403960865,9.11515E+11,2.43795E+11,1.71521E+11,..
2001,YR2001,"Micronesia, Fed. Sts.",FSM,107173,-0.213445263,297100909.1,..,46366000,..
2001,YR2001,Moldova,MDA,2917252,-0.223624845,4487644450,1959674727,741151801.5,..
2001,YR2001,Monaco,MCO,32470,0.999745238,4560606125,..,..,..
2001,YR2001,Mongolia,MNG,2419588,0.920495284,3950344027,..,638035524.4,..
2001,YR2001,Montenegro,MNE,607389,0.402363248,3030305551,..,445661830.6,..
2001,YR2001,Morocco,MAR,29126330,1.148669219,61730070508,20847203531,11131218818,..
2001,YR2001,Mozambique,MOZ,18221888,2.83852544,5752275478,1339347043,995644781.6,..
2001,YR2001,Myanmar,MMR,47225120,1.076001574,17798045642,..,30484464.41,..
2001,YR2001,Namibia,NAM,1823672,1.608605476,7275682934,3399867364,1460496759,..
2001,YR2001,Nauru,NRU,10215,-1.187246332,..,..,..,..
2001,YR2001,Nepal,NPL,24347106,1.681592739,11423020739,3450539848,1355238095,..
2001,YR2001,Netherlands,NLD,16046180,0.754840058,7.56713E+11,3.94892E+11,2.72951E+11,..
2001,YR2001,New Caledonia,NCL,217324,1.901793221,..,..,..,..
2001,YR2001,New Zealand,NZL,3880500,0.589286035,1.17164E+11,26680799264,19087560690,..
2001,YR2001,Nicaragua,NIC,5145366,1.489336824,6755053889,3288182176,1013628825,..
2001,YR2001,Niger,NER,11751365,3.637791569,5217521099,1198091703,329494480.9,..
2001,YR2001,Nigeria,NGA,125394046,2.511616536,1.78274E+11,44226988175,20914287342,..
2001,YR2001,North Macedonia,MKD,2042842,0.393510415,6802458902,3140214524,1083173739,..
2001,YR2001,Northern Mariana Islands,MNP,58321,1.499501208,..,..,..,..
2001,YR2001,Norway,NOR,4513751,0.506046911,3.74311E+11,84342170666,78221915767,..
2001,YR2001,Oman,OMN,2294962,1.182980461,44308746410,9535413141,11559977739,..
2001,YR2001,Pakistan,PAK,145978402,2.521498071,1.20904E+11,22175302184,10600274820,..
2001,YR2001,Palau,PLW,19386,1.460107517,189962858.6,..,69693900,..
2001,YR2001,Panama,PAN,3089648,1.938630408,16743140579,11249238846,7768180900,..
2001,YR2001,Papua New Guinea,PNG,5974629,2.149307733,9596422230,..,2012832113,..
2001,YR2001,Paraguay,PRY,5428444,1.957772257,18847183576,4635397887,3452915687,..
2001,YR2001,Peru,PER,26799285,1.274316577,86328605036,14883286901,8637724124,..
2001,YR2001,Philippines,PHL,79672873,2.132604802,1.34115E+11,46310443810,32480362770,..
2001,YR2001,Poland,POL,38248076,-0.027587125,3.31052E+11,1.04383E+11,51902098244,..
2001,YR2001,Portugal,PRT,10362722,0.705230637,2.25507E+11,72508074731,33336046532,..
2001,YR2001,Puerto Rico,PRI,3818774,0.214145951,97881399724,..,46900800000,..
2001,YR2001,Qatar,QAT,615012,3.73449167,37449372355,..,11556593407,..
2001,YR2001,Romania,ROU,22131970,-1.395429986,1.1569E+11,18641687193,8929665187,..
2001,YR2001,Russian Federation,RUS,145976482,-0.424090525,1.0001E+12,1.08407E+11,1.13116E+11,..
2001,YR2001,Rwanda,RWA,8231156,3.680935197,3022373088,776389314.2,145034254.6,..
2001,YR2001,Samoa,WSM,175392,0.536237229,532746564.3,..,..,..
2001,YR2001,San Marino,SMR,27812,1.266435134,1797418631,..,..,..
2001,YR2001,Sao Tome and Principe,STP,144755,1.73722302,121709802.1,..,..,..
2001,YR2001,Saudi Arabia,SAU,21202642,2.574033854,3.74632E+11,56836969557,72980533333,..
2001,YR2001,Senegal,SEN,10036104,2.403785669,11426590430,3768562392,1773819370,..
2001,YR2001,Serbia,SRB,7503433,-0.171946647,28260927884,7905554266,2681201309,..
2001,YR2001,Seychelles,SYC,81202,0.087474518,776254738,..,521402304.7,..
2001,YR2001,Sierra Leone,SLE,4754072,3.630497861,1297819716,385626158.9,85492032.32,..
2001,YR2001,Singapore,SGP,4138012,2.697355843,1.34889E+11,1.88501E+11,1.6423E+11,..
2001,YR2001,Sint Maarten (Dutch part),SXM,30600,0.265056848,..,..,..,..
2001,YR2001,Slovak Republic,SVK,5378867,-0.183012271,57424671557,33873607768,17565070246,..
2001,YR2001,Slovenia,SVN,1992060,0.157498742,38026207577,18570981656,10802787759,..
2001,YR2001,Solomon Islands,SLB,423944,2.697736168,562771374.8,..,66123531.64,..
2001,YR2001,Somalia,SOM,9186725,3.483062821,..,..,..,..
2001,YR2001,South Africa,ZAF,45571274,1.33329297,2.7421E+11,58084603617,35694721925,..
2001,YR2001,South Sudan,SSD,6447793,3.928635637,..,..,..,..
2001,YR2001,Spain,ESP,40850412,0.694068084,1.19781E+12,3.09514E+11,1.74772E+11,..
2001,YR2001,Sri Lanka,LKA,18911730,0.711764113,33742158886,9344701073,5879570278,..
2001,YR2001,St. Kitts and Nevis,KNA,44602,1.170448046,651345330,..,..,..
2001,YR2001,St. Lucia,LCA,158179,0.920910391,1187952427,..,..,..
2001,YR2001,St. Martin (French part),MAF,29853,3.123340228,..,..,..,..
2001,YR2001,St. Vincent and the Grenadines,VCT,107896,0.103857576,521060125.5,..,175943333.3,..
2001,YR2001,Sudan,SDN,27971082,2.52001091,32140991067,5567419806,1502577773,..
2001,YR2001,Suriname,SUR,476574,1.188381911,2810131626,..,..,..
2001,YR2001,Sweden,SWE,8895960,0.268470528,4.04507E+11,1.4653E+11,1.04038E+11,..
2001,YR2001,Switzerland,CHE,7229854,0.632771238,4.93543E+11,2.33796E+11,1.41794E+11,..
2001,YR2001,Syrian Arab Republic,SYR,16766561,2.144390666,..,..,7464741326,..
2001,YR2001,Tajikistan,TJK,6318513,1.630242567,2830110563,1380660760,736447179.8,..
2001,YR2001,Tanzania,TZA,34385856,2.612435612,18024545018,3064135620,1878651441,..
2001,YR2001,Thailand,THA,63539196,0.927424589,2.25211E+11,1.07945E+11,76088350937,..
2001,YR2001,Timor-Leste,TLS,901214,1.887173918,659343478.3,1127249383,42831100,..
2001,YR2001,Togo,TGO,5062567,2.767082098,2773675100,1419423169,428890160.6,..
2001,YR2001,Tonga,TON,98487,0.523262927,349365678.3,..,23631258.94,..
2001,YR2001,Trinidad and Tobago,TTO,1271632,0.352846314,12917152080,..,..,..
2001,YR2001,Tunisia,TUN,9793903,0.877370925,30248607447,12898564412,9447973865,..
2001,YR2001,Turkey,TUR,64192243,1.494229784,4.93416E+11,83817479930,54840476499,..
2001,YR2001,Turkmenistan,TKM,4564083,1.056152094,11220825732,..,1466666667,..
2001,YR2001,Turks and Caicos Islands,TCA,21573,6.754369657,..,..,..,..
2001,YR2001,Tuvalu,TUV,9484,0.95349806,29483214.84,..,..,..
2001,YR2001,Uganda,UGA,24388968,3.076051127,13712701909,2783959201,672714062,..
2001,YR2001,Ukraine,UKR,48662400,-1.050920915,97629786737,43913657369,19941549859,..
2001,YR2001,United Arab Emirates,ARE,3302719,5.241614185,2.01008E+11,70576260259,50787202178,..
2001,YR2001,United Kingdom,GBR,59119673,0.38497597,2.16335E+12,5.86359E+11,4.10658E+11,..
2001,YR2001,United States,USA,284968955,0.989741382,1.27463E+13,1.7408E+12,1.02464E+12,..
2001,YR2001,Uruguay,URY,3325473,0.172665794,28734675665,5893053542,3511970183,..
2001,YR2001,Uzbekistan,UZB,24964450,1.265968533,25137898409,2590194459,3383383875,..
2001,YR2001,Vanuatu,VUT,189219,2.270061214,507698023.3,..,97899354.84,..
2001,YR2001,"Venezuela, RB",VEN,24646472,1.859333084,2.98768E+11,38689344852,27942991571,..
2001,YR2001,Vietnam,VNM,80742499,1.035890897,64933025784,28512225598,17997102321,..
2001,YR2001,Virgin Islands (U.S.),VIR,108549,-0.085638913,..,..,..,..
2001,YR2001,West Bank and Gaza,PSE,2997784,2.55526757,5639569366,3965762546,615900000,..
2001,YR2001,"Yemen, Rep.",YEM,17918373,2.883516135,21119738902,..,..,..
2001,YR2001,Zambia,ZMB,10692193,2.617613989,10407395447,1343029101,1028111856,..
2001,YR2001,Zimbabwe,ZWE,11923914,0.356533064,17464623555,5659439424,2369300000,..
2001,YR2001,Arab World,ARB,288432163,2.156236959,1.3868E+12,3.3561E+11,2.67894E+11,..
2001,YR2001,Caribbean small states,CSS,6559094,0.700162386,50151979162,..,..,..
2001,YR2001,Central Europe and the Baltics,CEB,107660041,-0.726416604,9.51037E+11,3.43502E+11,1.83184E+11,..
2001,YR2001,Early-demographic dividend,EAR,2516662231,1.771614254,5.72549E+12,1.16392E+12,7.77638E+11,..
2001,YR2001,East Asia & Pacific,EAS,2065912076,0.892342206,1.12645E+13,2.8482E+12,1.82529E+12,..
2001,YR2001,East Asia & Pacific (excluding high income),EAP,1833423014,0.934083227,3.5298E+12,..,5.71323E+11,..
2001,YR2001,East Asia & Pacific (IDA & IBRD countries),TEA,1810261141,0.934642064,3.52276E+12,..,5.70302E+11,..
2001,YR2001,Euro area,EMU,322547874,0.385011346,1.1466E+13,3.56704E+12,2.3162E+12,..
2001,YR2001,Europe & Central Asia,ECS,862347940,0.124163315,1.78645E+13,5.32209E+12,3.49683E+12,..
2001,YR2001,Europe & Central Asia (excluding high income),ECA,369183312,0.01073945,1.86501E+12,3.38837E+11,2.2862E+11,..
2001,YR2001,Europe & Central Asia (IDA & IBRD countries),TEC,433863000,-0.103743017,2.35981E+12,4.79337E+11,2.98082E+11,..
2001,YR2001,European Union,EUU,429895628,0.132067598,1.29685E+13,4.07783E+12,2.63772E+12,..
2001,YR2001,Fragile and conflict affected situations,FCS,517162716,2.519968264,9.12693E+11,2.15618E+11,1.01412E+11,..
2001,YR2001,Heavily indebted poor countries (HIPC),HPC,485112686,2.847665661,3.06392E+11,85824898033,35943175510,..
2001,YR2001,High income,HIC,1108227432,0.612600087,3.89833E+13,9.07579E+12,6.18125E+12,..
2001,YR2001,IBRD only,IBD,4032822503,1.144343191,1.17213E+13,2.57036E+12,1.49201E+12,..
2001,YR2001,IDA & IBRD total,IBT,5137401875,1.422159624,1.25917E+13,2.78357E+12,1.59547E+12,..
2001,YR2001,IDA blend,IDB,368820681,2.400877455,4.12734E+11,98024867234,48747306131,..
2001,YR2001,IDA only,IDX,735758691,2.473976987,4.58543E+11,1.09121E+11,54694462749,..
2001,YR2001,IDA total,IDA,1104579372,2.449557342,8.73826E+11,2.12876E+11,1.03138E+11,..
2001,YR2001,Late-demographic dividend,LTE,2059873500,0.721108507,7.42774E+12,..,1.11355E+12,..
2001,YR2001,Latin America & Caribbean,LCN,528283160,1.416713596,3.95556E+12,6.78117E+11,4.73057E+11,..
2001,YR2001,Latin America & Caribbean (excluding high income),LAC,500087458,1.444198136,3.61929E+12,5.7679E+11,3.72539E+11,..
2001,YR2001,Latin America & the Caribbean (IDA & IBRD countries),TLA,512247471,1.450960685,3.78862E+12,6.24127E+11,4.08463E+11,..
2001,YR2001,Least developed countries: UN classification,LDC,673903112,2.539081741,3.84638E+11,85300070840,39329438876,..
2001,YR2001,Low & middle income,LMY,5085444342,1.448108977,1.19344E+13,2.59995E+12,1.4898E+12,..
2001,YR2001,Low income,LIC,413123461,2.826319704,2.32036E+11,..,..,..
2001,YR2001,Lower middle income,LMC,2194583752,1.799925866,2.31207E+12,5.04127E+11,2.87177E+11,..
2001,YR2001,Middle East & North Africa,MEA,321297208,1.893402965,1.85059E+12,4.54749E+11,3.36337E+11,..
2001,YR2001,Middle East & North Africa (excluding high income),MNA,284249018,1.779357817,9.22421E+11,2.16845E+11,1.20094E+11,..
2001,YR2001,Middle East & North Africa (IDA & IBRD countries),TMN,281251234,1.770805329,9.16807E+11,2.12451E+11,1.19434E+11,..
2001,YR2001,Middle income,MIC,4672320881,1.328024159,1.17051E+13,2.54308E+12,1.4659E+12,..
2001,YR2001,North America,NAC,316052361,1.004246352,1.39767E+13,2.10424E+12,1.33724E+12,..
2001,YR2001,Not classified,INX,..,..,..,..,..,..
2001,YR2001,OECD members,OED,1205753802,0.741912236,3.87952E+13,8.48068E+12,5.59557E+12,..
2001,YR2001,Other small states,OSS,21276743,1.719412048,1.76259E+11,92146197603,58889906611,..
2001,YR2001,Pacific island small states,PSS,1984496,1.123288621,5537868318,..,1450373482,..
2001,YR2001,Post-demographic dividend,PST,1025401800,0.479850315,3.68336E+13,8.26945E+12,5.53915E+12,..
2001,YR2001,Pre-demographic dividend,PRE,566366102,2.852232044,5.87741E+11,1.44988E+11,73960767889,..
2001,YR2001,Small states,SST,29820333,1.453745859,2.31994E+11,..,76049761627,..
2001,YR2001,South Asia,SAS,1416822959,1.860380907,1.16145E+12,1.62326E+11,86333616184,..
2001,YR2001,South Asia (IDA & IBRD),TSA,1416822959,1.860380907,1.16145E+12,1.62326E+11,86333616184,..
2001,YR2001,Sub-Saharan Africa,SSF,682956070,2.649595403,8.46777E+11,2.1363E+11,1.15256E+11,..
2001,YR2001,Sub-Saharan Africa (excluding high income),SSA,681678581,2.653226399,8.39045E+11,2.07739E+11,1.11478E+11,..
2001,YR2001,Sub-Saharan Africa (IDA & IBRD countries),TSS,682956070,2.649595403,8.46777E+11,2.1363E+11,1.15256E+11,..
2001,YR2001,Upper middle income,UMC,2477737129,0.913689653,9.39301E+12,..,1.17872E+12,..
2001,YR2001,World,WLD,6193671774,1.297594407,5.09284E+13,1.19214E+13,7.67635E+12,..
2002,YR2002,Afghanistan,AFG,22600770,4.496719561,7465114629,..,..,327
2002,YR2002,Albania,ALB,3051010,-0.299876697,7849398817,3314825273,910731608,1485
2002,YR2002,Algeria,DZA,31855109,1.275065543,1.20081E+11,26885954563,20152476092,89
2002,YR2002,American Samoa,ASM,59080,0.996827279,623365638.8,848981781.4,518000000,..
2002,YR2002,Andorra,AND,70049,3.942573353,2984581731,..,..,..
2002,YR2002,Angola,AGO,17519417,3.329256674,42824774451,22834202903,8725781182,1010
2002,YR2002,Antigua and Barbuda,ATG,78295,1.392885863,962084840.1,..,746740740.7,1030
2002,YR2002,Argentina,ARG,37681749,1.083551371,2.58282E+11,18289940527,27736610298,591
